1356994800.0,10.0
1357081200.0,7.4
1357167600.0,7.166666666666667
1357254000.0,8.666666666666666
1357340400.0,6.0
1357426800.0,7.0
1357513200.0,7.0
1357599600.0,8.857142857142858
1357686000.0,14.0
1357772400.0,11.0
1357858800.0,15.714285714285714
1357945200.0,14.0
1358031600.0,15.833333333333334
1358118000.0,12.833333333333334
1358204400.0,14.714285714285714
1358290800.0,13.833333333333334
1358377200.0,16.5
1358463600.0,13.833333333333334
1358550000.0,12.5
1358636400.0,11.285714285714286
1358722800.0,11.2
1358809200.0,9.5
1358895600.0,14.0
1358982000.0,13.833333333333334
1359068400.0,12.25
1359154800.0,12.666666666666666
1359241200.0,12.857142857142858
1359327600.0,14.833333333333334
1359414000.0,14.125
1359500400.0,14.714285714285714
1359586800.0,16.2
1359673200.0,16.0
1359759600.0,16.285714285714285
1359846000.0,18.0
1359932400.0,17.428571428571427
1360018800.0,16.625
1360105200.0,16.666666666666668
1360191600.0,15.6
1360278000.0,14.0
1360364400.0,15.428571428571429
1360450800.0,15.25
1360537200.0,15.875
1360623600.0,15.333333333333334
1360710000.0,16.285714285714285
1360796400.0,17.333333333333332
1360882800.0,19.166666666666668
1360969200.0,14.428571428571429
1361055600.0,13.666666666666666
1361142000.0,15.6
1361228400.0,15.857142857142858
1361314800.0,17.714285714285715
1361401200.0,20.0
1361487600.0,20.5
1361574000.0,17.428571428571427
1361660400.0,16.857142857142858
1361746800.0,16.875
1361833200.0,17.857142857142858
1361919600.0,20.8
1362006000.0,19.428571428571427
1362092400.0,17.333333333333332
1362178800.0,19.0
1362265200.0,19.333333333333332
1362351600.0,17.6
1362438000.0,20.875
1362524400.0,20.857142857142858
1362610800.0,23.428571428571427
1362697200.0,24.166666666666668
1362783600.0,25.428571428571427
1362870000.0,23.142857142857142
1362956400.0,24.0
1363042800.0,23.5
1363129200.0,21.5
1363215600.0,22.333333333333332
1363302000.0,24.166666666666668
1363388400.0,20.333333333333332
1363474800.0,22.666666666666668
1363561200.0,23.428571428571427
1363647600.0,22.5
1363734000.0,29.166666666666668
1363820400.0,23.833333333333332
1363906800.0,25.25
1363993200.0,27.375
1364079600.0,27.0
1364166000.0,23.5
1364252400.0,24.142857142857142
1364338800.0,21.0
1364425200.0,22.428571428571427
1364511600.0,21.25
1364598000.0,23.5
1364684400.0,23.2
1364767200.0,25.375
1364853600.0,25.166666666666668
1364940000.0,26.2
1365026400.0,24.6
1365112800.0,25.6
1365199200.0,25.857142857142858
1365285600.0,29.142857142857142
1365372000.0,28.714285714285715
1365458400.0,30.166666666666668
1365544800.0,30.0
1365631200.0,30.0
1365717600.0,28.857142857142858
1365804000.0,30.2
1365890400.0,28.25
1365976800.0,28.25
1366063200.0,32.125
1366149600.0,29.2
1366236000.0,30.285714285714285
1366322400.0,28.285714285714285
1366408800.0,30.625
1366495200.0,27.666666666666668
1366581600.0,27.375
1366668000.0,28.625
1366754400.0,30.285714285714285
1366840800.0,31.142857142857142
1366927200.0,29.875
1367013600.0,31.142857142857142
1367100000.0,30.571428571428573
1367186400.0,32.125
1367272800.0,31.142857142857142
1367359200.0,31.857142857142858
1367445600.0,29.833333333333332
1367532000.0,28.571428571428573
1367618400.0,32.857142857142854
1367704800.0,32.625
1367791200.0,32.75
1367877600.0,32.875
1367964000.0,34.5
1368050400.0,34.285714285714285
1368136800.0,34.0
1368223200.0,30.75
1368309600.0,29.857142857142858
1368396000.0,31.714285714285715
1368482400.0,32.285714285714285
1368568800.0,33.0
1368655200.0,33.0
1368741600.0,32.833333333333336
1368828000.0,31.4
1368914400.0,35.333333333333336
1369000800.0,36.4
1369087200.0,36.0
1369173600.0,36.75
1369260000.0,37.5
1369346400.0,38.42857142857143
1369432800.0,38.714285714285715
1369519200.0,37.8
1369605600.0,35.857142857142854
1369692000.0,35.333333333333336
1369778400.0,34.142857142857146
1369864800.0,32.2
1369951200.0,33.625
1370037600.0,32.0
1370124000.0,32.4
1370210400.0,35.6
1370296800.0,35.857142857142854
1370383200.0,37.166666666666664
1370469600.0,31.285714285714285
1370556000.0,34.0
1370642400.0,34.2
1370728800.0,36.166666666666664
1370815200.0,36.625
1370901600.0,30.166666666666668
1370988000.0,34.142857142857146
1371074400.0,29.833333333333332
1371160800.0,30.142857142857142
1371247200.0,30.714285714285715
1371333600.0,27.0
1371420000.0,26.875
1371506400.0,28.4
1371592800.0,29.857142857142858
1371679200.0,33.0
1371765600.0,34.833333333333336
1371852000.0,35.6
1371938400.0,35.166666666666664
1372024800.0,33.142857142857146
1372111200.0,30.571428571428573
1372197600.0,30.666666666666668
1372284000.0,31.428571428571427
1372370400.0,31.5
1372456800.0,33.25
1372543200.0,32.833333333333336
1372629600.0,33.857142857142854
1372716000.0,33.142857142857146
1372802400.0,31.571428571428573
1372888800.0,32.375
1372975200.0,32.8
1373061600.0,31.0
1373148000.0,31.166666666666668
1373234400.0,29.833333333333332
1373320800.0,29.0
1373407200.0,29.75
1373493600.0,32.5
1373580000.0,28.875
1373666400.0,31.75
1373752800.0,30.75
1373839200.0,31.75
1373925600.0,29.875
1374012000.0,31.125
1374098400.0,31.75
1374184800.0,30.5
1374271200.0,26.833333333333332
1374357600.0,28.2
1374444000.0,29.5
1374530400.0,31.857142857142858
1374616800.0,29.714285714285715
1374703200.0,28.333333333333332
1374789600.0,30.0
1374876000.0,30.142857142857142
1374962400.0,32.285714285714285
1375048800.0,31.0
1375135200.0,30.5
1375221600.0,28.833333333333332
1375308000.0,30.0
1375394400.0,31.571428571428573
1375480800.0,32.5
1375567200.0,32.5
1375653600.0,29.5
1375740000.0,27.166666666666668
1375826400.0,28.375
1375912800.0,28.5
1375999200.0,27.166666666666668
1376085600.0,29.428571428571427
1376172000.0,30.0
1376258400.0,29.5
1376344800.0,30.75
1376431200.0,29.666666666666668
1376517600.0,27.714285714285715
1376604000.0,26.6
1376690400.0,27.428571428571427
1376776800.0,28.333333333333332
1376863200.0,28.166666666666668
1376949600.0,27.375
1377036000.0,28.333333333333332
1377122400.0,29.166666666666668
1377208800.0,31.285714285714285
1377295200.0,32.0
1377381600.0,29.0
1377468000.0,32.0
1377554400.0,32.142857142857146
1377640800.0,30.142857142857142
1377727200.0,31.5
1377813600.0,29.166666666666668
1377900000.0,29.0
1377986400.0,30.0
1378072800.0,31.857142857142858
1378159200.0,32.75
1378245600.0,31.714285714285715
1378332000.0,31.666666666666668
1378418400.0,30.571428571428573
1378504800.0,30.833333333333332
1378591200.0,28.0
1378677600.0,31.0
1378764000.0,29.666666666666668
1378850400.0,30.857142857142858
1378936800.0,31.166666666666668
1379023200.0,31.142857142857142
1379109600.0,30.5
1379196000.0,31.625
1379282400.0,29.666666666666668
1379368800.0,29.25
1379455200.0,29.142857142857142
1379541600.0,29.8
1379628000.0,28.666666666666668
1379714400.0,25.2
1379800800.0,28.333333333333332
1379887200.0,30.285714285714285
1379973600.0,30.75
1380060000.0,28.571428571428573
1380146400.0,28.2
1380232800.0,29.0
1380319200.0,30.0
1380405600.0,28.142857142857142
1380492000.0,26.857142857142858
1380578400.0,28.285714285714285
1380664800.0,29.2
1380751200.0,28.6
1380837600.0,24.833333333333332
1380924000.0,28.5
1381010400.0,29.75
1381096800.0,29.714285714285715
1381183200.0,29.2
1381269600.0,30.833333333333332
1381356000.0,29.428571428571427
1381442400.0,23.857142857142858
1381528800.0,26.142857142857142
1381615200.0,27.166666666666668
1381701600.0,27.714285714285715
1381788000.0,25.857142857142858
1381874400.0,26.428571428571427
1381960800.0,26.857142857142858
1382047200.0,26.333333333333332
1382133600.0,24.571428571428573
1382220000.0,24.333333333333332
1382306400.0,24.875
1382392800.0,27.8
1382479200.0,25.0
1382565600.0,23.857142857142858
1382652000.0,22.8
1382738400.0,23.0
1382824800.0,22.875
1382914800.0,22.666666666666668
1383001200.0,23.0
1383087600.0,22.857142857142858
1383174000.0,23.666666666666668
1383260400.0,23.428571428571427
1383346800.0,21.625
1383433200.0,20.625
1383519600.0,21.166666666666668
1383606000.0,18.833333333333332
1383692400.0,20.571428571428573
1383778800.0,20.142857142857142
1383865200.0,18.0
1383951600.0,19.857142857142858
1384038000.0,16.833333333333332
1384124400.0,18.857142857142858
1384210800.0,16.571428571428573
1384297200.0,17.75
1384383600.0,17.625
1384470000.0,17.0
1384556400.0,16.625
1384642800.0,15.571428571428571
1384729200.0,18.5
1384815600.0,17.875
1384902000.0,18.25
1384988400.0,17.875
1385074800.0,17.625
1385161200.0,18.142857142857142
1385247600.0,19.125
1385334000.0,21.25
1385420400.0,21.25
1385506800.0,19.125
1385593200.0,18.625
1385679600.0,17.75
1385766000.0,17.875
1385852400.0,18.0
1385938800.0,17.25
1386025200.0,17.5
1386111600.0,17.142857142857142
1386198000.0,17.142857142857142
1386284400.0,16.125
1386370800.0,16.0
1386457200.0,16.5
1386543600.0,16.125
1386630000.0,15.5
1386716400.0,16.625
1386802800.0,17.75
1386889200.0,17.142857142857142
1386975600.0,16.142857142857142
1387062000.0,15.5
1387148400.0,15.25
1387234800.0,14.75
1387321200.0,14.875
1387407600.0,16.125
1387494000.0,15.375
1387580400.0,14.75
1387666800.0,15.25
1387753200.0,14.25
1387839600.0,13.5
1387926000.0,13.666666666666666
1388012400.0,12.125
1388098800.0,11.875
1388185200.0,10.875
1388271600.0,10.571428571428571
1388358000.0,12.375
1388444400.0,14.5
1388530800.0,13.375
1388617200.0,11.0
1388703600.0,12.5
1388790000.0,12.875
1388876400.0,12.375
1388962800.0,11.428571428571429
1389049200.0,12.142857142857142
1389135600.0,11.875
1389222000.0,12.833333333333334
1389308400.0,12.375
1389394800.0,12.125
